# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1603   -1.9940269364e+01    3.5959549155e-01    8.2202257466e+03    8.2200000000e+03    0.0000000000e+00   -1.9925807589e+01    9.9415404932e-01    9.9975669100e-01
      1604   -1.9939719112e+01    3.3871296693e-01    8.2232236984e+03    8.2230000000e+03    7.5000000000e-01   -1.9926185046e+01    9.9488871805e-01    9.9951355953e-01
      1605   -1.9938262367e+01    3.2739061060e-01    8.2212134094e+03    8.2210000000e+03    2.5000000000e-01   -1.9925954509e+01    9.9354963370e-01    9.9987836030e-01
      1606   -1.9936646562e+01    3.4774484535e-01    8.2231837681e+03    8.2230000000e+03    5.0000000000e-01   -1.9926210062e+01    9.9458165406e-01    9.9975677976e-01
      1607   -1.9938962493e+01    3.2601858829e-01    8.2211903017e+03    8.2210000000e+03    5.0000000000e-01   -1.9925978063e+01    9.9429440472e-01    9.9975672059e-01
      1608   -1.9942238997e+01    3.5322682303e-01    8.2212317877e+03    8.2210000000e+03    2.5000000000e-01   -1.9925988150e+01    9.9506331654e-01    1.0000000000e+00
      1609   -1.9944383357e+01    3.6470743440e-01    8.2242517077e+03    8.2240000000e+03    2.5000000000e-01   -1.9926364718e+01    9.9423869329e-01    9.9951361868e-01
      1610   -1.9941486793e+01    3.6714206488e-01    8.2232523941e+03    8.2230000000e+03    2.5000000000e-01   -1.9926257139e+01    9.9598091372e-01    9.9939194941e-01
      1611   -1.9943392837e+01    3.5422889706e-01    8.2222635337e+03    8.2220000000e+03    5.0000000000e-01   -1.9926151045e+01    9.9411737246e-01    9.9987837509e-01
      1612   -1.9940243716e+01    3.6020195098e-01    8.2242346825e+03    8.2240000000e+03    5.0000000000e-01   -1.9926407715e+01    9.9387611597e-01    9.9951361868e-01
      1613   -1.9939970685e+01    3.8819902379e-01    8.2232141620e+03    8.2230000000e+03    7.5000000000e-01   -1.9926300892e+01    9.9350549503e-01    1.0000000000e+00
      1614   -1.9938695535e+01    4.1319529195e-01    8.2262054234e+03    8.2260000000e+03    2.5000000000e-01   -1.9926678187e+01    9.9428797024e-01    9.9963530270e-01
      1615   -1.9944660327e+01    4.5491088974e-01    8.2292015905e+03    8.2290000000e+03    7.5000000000e-01   -1.9927055139e+01    9.9446599628e-01    9.9963543565e-01
      1616   -1.9941176625e+01    3.6966532973e-01    8.2331950653e+03    8.2330000000e+03    2.5000000000e-01   -1.9927552510e+01    9.9491859281e-01    9.9951415037e-01
      1617   -1.9940689692e+01    3.5717508553e-01    8.2341855519e+03    8.2340000000e+03    7.5000000000e-01   -1.9927689561e+01    9.9467525696e-01    9.9987855234e-01
      1618   -1.9948153588e+01    3.7988794632e-01    8.2352418208e+03    8.2350000000e+03    5.0000000000e-01   -1.9927824119e+01    9.9461253312e-01    9.9939283546e-01
      1619   -1.9942858623e+01    5.5305962839e-01    8.2332821221e+03    8.2330000000e+03    5.0000000000e-01   -1.9927593980e+01    9.9542453875e-01    9.9963561278e-01
      1620   -1.9944652084e+01    3.4867025138e-01    8.2342537813e+03    8.2340000000e+03    2.5000000000e-01   -1.9927733430e+01    9.9505341220e-01    9.9939276172e-01
      1621   -1.9946606245e+01    3.4837597352e-01    8.2312970531e+03    8.2310000000e+03    0.0000000000e+00   -1.9927383263e+01    9.9436047928e-01    9.9927104848e-01
      1622   -1.9943808863e+01    3.3716027487e-01    8.2292971033e+03    8.2290000000e+03    7.5000000000e-01   -1.9927155734e+01    9.9493536019e-01    9.9951391421e-01
      1623   -1.9945419716e+01    3.9459218003e-01    8.2272676410e+03    8.2270000000e+03    7.5000000000e-01   -1.9926929497e+01    9.9523554791e-01    9.9939224505e-01
      1624   -1.9942889316e+01    5.5647990055e-01    8.2262514424e+03    8.2260000000e+03    5.0000000000e-01   -1.9926822786e+01    9.9459130577e-01    9.9927060540e-01
      1625   -1.9947530801e+01    3.7110900537e-01    8.2222927241e+03    8.2220000000e+03    7.5000000000e-01   -1.9926352362e+01    9.9532196849e-01    9.9927025055e-01
      1626   -1.9945218242e+01    3.3243501793e-01    8.2193238162e+03    8.2190000000e+03    2.5000000000e-01   -1.9926001580e+01    9.9423982343e-01    9.9975666139e-01
      1627   -1.9943033154e+01    3.2212538668e-01    8.2212908991e+03    8.2210000000e+03    5.0000000000e-01   -1.9926262282e+01    9.9467496069e-01    9.9902688237e-01
      1628   -1.9941505737e+01    3.2656754390e-01    8.2152751935e+03    8.2150000000e+03    2.5000000000e-01   -1.9925547927e+01    9.9437599339e-01    9.9951308582e-01
      1629   -1.9941430457e+01    3.2614094251e-01    8.2132642951e+03    8.2130000000e+03    0.0000000000e+00   -1.9925318638e+01    9.9598251182e-01    9.9975648362e-01
      1630   -1.9941387588e+01    3.4681075537e-01    8.2142644472e+03    8.2140000000e+03    2.5000000000e-01   -1.9925453499e+01    9.9555644835e-01    9.9926953981e-01
      1631   -1.9936056862e+01    3.9754638212e-01    8.2102261665e+03    8.2100000000e+03    5.0000000000e-01   -1.9924979446e+01    9.9399204369e-01    9.9939098660e-01
      1632   -1.9942882848e+01    3.4119101910e-01    8.2072394940e+03    8.2070000000e+03    7.5000000000e-01   -1.9924626962e+01    9.9668876695e-01    9.9951261119e-01
      1633   -1.9943253135e+01    3.5839308205e-01    8.2083010799e+03    8.2080000000e+03    5.0000000000e-01   -1.9924758054e+01    9.9615562381e-01    9.9951267057e-01
      1634   -1.9943318065e+01    3.5981898681e-01    8.2062911289e+03    8.2060000000e+03    5.0000000000e-01   -1.9924528360e+01    9.9467111315e-01    9.9951255179e-01
      1635   -1.9944132023e+01    3.7928820346e-01    8.2042916808e+03    8.2040000000e+03    5.0000000000e-01   -1.9924298845e+01    9.9645100397e-01    9.9951243296e-01
      1636   -1.9938734654e+01    3.6601280494e-01    8.2042649242e+03    8.2040000000e+03    5.0000000000e-01   -1.9924313109e+01    9.9588407201e-01    9.9926864944e-01
      1637   -1.9939419425e+01    3.3769522301e-01    8.2002487192e+03    8.2000000000e+03    7.5000000000e-01   -1.9923840233e+01    9.9468192765e-01    9.9987804878e-01
      1638   -1.9942376290e+01    3.3367725093e-01    8.2022559213e+03    8.2020000000e+03    5.0000000000e-01   -1.9924095143e+01    9.9432939984e-01    9.9975615703e-01
      1639   -1.9943558169e+01    3.6772594324e-01    8.2032735920e+03    8.2030000000e+03    5.0000000000e-01   -1.9924228554e+01    9.9510030423e-01    9.9987809338e-01
      1640   -1.9941450334e+01    3.3018267602e-01    8.2052646725e+03    8.2050000000e+03    5.0000000000e-01   -1.9924485872e+01    9.9456076960e-01    9.9963436929e-01
      1641   -1.9941384996e+01    3.5382484143e-01    8.2062723936e+03    8.2060000000e+03    7.5000000000e-01   -1.9924622077e+01    9.9531457822e-01    9.9914696563e-01
      1642   -1.9939602792e+01    3.3076233208e-01    8.2032626201e+03    8.2030000000e+03    5.0000000000e-01   -1.9924269278e+01    9.9487898683e-01    9.9975618676e-01
      1643   -1.9939203125e+01    3.2957830374e-01    8.2032480204e+03    8.2030000000e+03    5.0000000000e-01   -1.9924282069e+01    9.9519586129e-01    9.9951237352e-01
      1644   -1.9942380293e+01    3.4256107687e-01    8.2012652059e+03    8.2010000000e+03    2.5000000000e-01   -1.9924049765e+01    9.9454361725e-01    1.0000000000e+00
      1645   -1.9943895313e+01    3.2801148110e-01    8.2032968378e+03    8.2030000000e+03    2.5000000000e-01   -1.9924304855e+01    9.9466382259e-01    9.9926856028e-01
      1646   -1.9938374808e+01    3.4965389348e-01    8.1992826306e+03    8.1990000000e+03    7.5000000000e-01   -1.9923830538e+01    9.9394675476e-01    9.9963410172e-01
      1647   -1.9939693662e+01    3.2592906538e-01    8.1992448073e+03    8.1990000000e+03    2.5000000000e-01   -1.9923844995e+01    9.9453697562e-01    1.0000000000e+00
      1648   -1.9941222724e+01    3.2723501369e-01    8.1992655625e+03    8.1990000000e+03    0.0000000000e+00   -1.9923855619e+01    9.9408828133e-01    9.9975606781e-01
      1649   -1.9939827614e+01    3.3209471711e-01    8.1992686093e+03    8.1990000000e+03    2.5000000000e-01   -1.9923867139e+01    9.9539788336e-01    9.9951213563e-01
      1650   -1.9942725785e+01    3.2870869651e-01    8.2022795597e+03    8.2020000000e+03    5.0000000000e-01   -1.9924245529e+01    9.9538214773e-01    9.9975615703e-01
      1651   -1.9942572195e+01    3.5173703246e-01    8.2042801544e+03    8.2040000000e+03    5.0000000000e-01   -1.9924500921e+01    9.9419319140e-01    9.9975621648e-01
      1652   -1.9944765345e+01    4.0749022234e-01    8.2052689158e+03    8.2050000000e+03    5.0000000000e-01   -1.9924636365e+01    9.9634044181e-01    9.9975624619e-01
      1653   -1.9941844971e+01    3.5584557849e-01    8.2062650236e+03    8.2060000000e+03    5.0000000000e-01   -1.9924771670e+01    9.9398706820e-01    9.9963441384e-01
      1654   -1.9942183211e+01    3.6606240559e-01    8.2062677763e+03    8.2060000000e+03    5.0000000000e-01   -1.9924786595e+01    9.9533407013e-01    9.9951255179e-01
      1655   -1.9938200403e+01    3.4306464562e-01    8.2062305837e+03    8.2060000000e+03    7.5000000000e-01   -1.9924799493e+01    9.9552134970e-01    9.9975627590e-01
      1656   -1.9939856674e+01    3.4049731312e-01    8.2052186429e+03    8.2050000000e+03    0.0000000000e+00   -1.9924690736e+01    9.9368958280e-01    9.9939061548e-01
      1657   -1.9944685733e+01    3.3511129802e-01    8.2032847166e+03    8.2030000000e+03    7.5000000000e-01   -1.9924457313e+01    9.9499080670e-01    9.9975618676e-01
      1658   -1.9944145152e+01    3.4418627188e-01    8.2043221610e+03    8.2040000000e+03    7.5000000000e-01   -1.9924590694e+01    9.9553556037e-01    9.9987810824e-01
      1659   -1.9948401536e+01    5.7236507931e-01    8.2053023283e+03    8.2050000000e+03    5.0000000000e-01   -1.9924727355e+01    9.9491594692e-01    9.9963436929e-01
      1660   -1.9941495941e+01    3.5059305004e-01    8.2032854297e+03    8.2030000000e+03    7.5000000000e-01   -1.9924497957e+01    9.9568728212e-01    9.9987809338e-01
      1661   -1.9941145340e+01    4.5721019368e-01    8.2062264155e+03    8.2060000000e+03    2.5000000000e-01   -1.9924880890e+01    9.9562117758e-01    9.9951255179e-01
      1662   -1.9940077586e+01    3.6942055691e-01    8.2092012095e+03    8.2090000000e+03    7.5000000000e-01   -1.9925258942e+01    9.9480865238e-01    9.9975636497e-01
      1663   -1.9935931937e+01    3.4791714759e-01    8.2101971850e+03    8.2100000000e+03    7.5000000000e-01   -1.9925393028e+01    9.9346438431e-01    9.9975639464e-01
      1664   -1.9939792971e+01    3.4065069138e-01    8.2161936919e+03    8.2160000000e+03    7.5000000000e-01   -1.9926135106e+01    9.9524055946e-01    1.0000000000e+00
      1665   -1.9943148952e+01    4.1052518798e-01    8.2192370260e+03    8.2190000000e+03    2.5000000000e-01   -1.9926508865e+01    9.9488767151e-01    9.9987833070e-01
      1666   -1.9943266508e+01    3.6742854988e-01    8.2232398628e+03    8.2230000000e+03    2.5000000000e-01   -1.9927006730e+01    9.9342340692e-01    9.9963516965e-01
      1667   -1.9940894563e+01    3.4398135627e-01    8.2222305896e+03    8.2220000000e+03    7.5000000000e-01   -1.9926898691e+01    9.9492833081e-01    9.9975675018e-01
      1668   -1.9939449857e+01    4.3129865507e-01    8.2212129086e+03    8.2210000000e+03    2.5000000000e-01   -1.9926790698e+01    9.9470454689e-01    9.9975672059e-01
      1669   -1.9937814251e+01    3.5126871478e-01    8.2221849330e+03    8.2220000000e+03    5.0000000000e-01   -1.9926924337e+01    9.9477219212e-01    9.9987837509e-01
      1670   -1.9937940198e+01    3.7738730967e-01    8.2261707582e+03    8.2260000000e+03    5.0000000000e-01   -1.9927421726e+01    9.9540684340e-01    9.9939217116e-01
      1671   -1.9940623196e+01    4.0625812320e-01    8.2231717638e+03    8.2230000000e+03    5.0000000000e-01   -1.9927066842e+01    9.9435343466e-01    9.9987838988e-01
      1672   -1.9938063217e+01    3.7762398562e-01    8.2261617384e+03    8.2260000000e+03    5.0000000000e-01   -1.9927441559e+01    9.9522662622e-01    9.9987843423e-01
      1673   -1.9934939987e+01    3.4595304545e-01    8.2271361281e+03    8.2270000000e+03    5.0000000000e-01   -1.9927574878e+01    9.9490697355e-01    9.9963534703e-01
      1674   -1.9932693428e+01    3.6308275545e-01    8.2270712060e+03    8.2270000000e+03    5.0000000000e-01   -1.9927584886e+01    9.9595147010e-01    9.9963534703e-01
      1675   -1.9934711877e+01    3.5925885961e-01    8.2290607688e+03    8.2290000000e+03    5.0000000000e-01   -1.9927835835e+01    9.9550238332e-01    9.9963543565e-01
      1676   -1.9935749502e+01    3.7192258713e-01    8.2310837189e+03    8.2310000000e+03    7.5000000000e-01   -1.9928085193e+01    9.9654767261e-01    9.9914955655e-01
      1677   -1.9937856382e+01    4.0468986594e-01    8.2281406168e+03    8.2280000000e+03    5.0000000000e-01   -1.9927728353e+01    9.9637601544e-01    9.9963539135e-01
      1678   -1.9938141485e+01    3.6190340463e-01    8.2301566521e+03    8.2300000000e+03    7.5000000000e-01   -1.9927979790e+01    9.9527920983e-01    9.9963547995e-01
      1679   -1.9935505837e+01    3.4912283735e-01    8.2321400321e+03    8.2320000000e+03    7.5000000000e-01   -1.9928232580e+01    9.9561003353e-01    9.9975704568e-01
      1680   -1.9935839696e+01    3.3895241156e-01    8.2361149153e+03    8.2360000000e+03    5.0000000000e-01   -1.9928728357e+01    9.9473882629e-01    9.9939290918e-01
      1681   -1.9941187733e+01    3.5716180607e-01    8.2361465199e+03    8.2360000000e+03    7.5000000000e-01   -1.9928736551e+01    9.9565513576e-01    9.9975716367e-01
      1682   -1.9935966178e+01    3.5109019763e-01    8.2361399830e+03    8.2360000000e+03    2.5000000000e-01   -1.9928744958e+01    9.9477947996e-01    9.9915007285e-01
      1683   -1.9933035096e+01    3.6991040862e-01    8.2321014772e+03    8.2320000000e+03    5.0000000000e-01   -1.9928271170e+01    9.9521246973e-01    9.9987852284e-01
      1684   -1.9933959392e+01    3.4980594674e-01    8.2330625387e+03    8.2330000000e+03    2.5000000000e-01   -1.9928401107e+01    9.9600629904e-01    9.9975707519e-01
      1685   -1.9933450931e+01    3.7949979342e-01    8.2320652934e+03    8.2320000000e+03    5.0000000000e-01   -1.9928286120e+01    9.9504126860e-01    9.9975704568e-01
      1686   -1.9935251155e+01    3.6891672187e-01    8.2340759490e+03    8.2340000000e+03    7.5000000000e-01   -1.9928536140e+01    9.9563422969e-01    9.9975710469e-01
      1687   -1.9933256166e+01    4.3361960557e-01    8.2360273186e+03    8.2360000000e+03    5.0000000000e-01   -1.9928785750e+01    9.9525147917e-01    9.9963574551e-01
      1688   -1.9934392379e+01    3.7119656355e-01    8.2350301365e+03    8.2350000000e+03    2.5000000000e-01   -1.9928672270e+01    9.9500001527e-01    9.9927140255e-01
      1689   -1.9937190581e+01    3.5041402445e-01    8.2301096707e+03    8.2300000000e+03    5.0000000000e-01   -1.9928071515e+01    9.9387108636e-01    9.9987849332e-01
      1690   -1.9931830572e+01    3.6966846387e-01    8.2370574596e+03    8.2370000000e+03    2.5000000000e-01   -1.9928929049e+01    9.9379048489e-01    1.0000000000e+00
      1691   -1.9931227207e+01    3.3101685708e-01    8.2430024762e+03    8.2430000000e+03    5.0000000000e-01   -1.9929666419e+01    9.9377382060e-01    9.9951473978e-01
      1692   -1.9939030092e+01    3.6813694550e-01    8.2410770471e+03    8.2410000000e+03    5.0000000000e-01   -1.9929429370e+01    9.9464717638e-01    9.9987865550e-01
      1693   -1.9934643971e+01    3.5704092292e-01    8.2450969848e+03    8.2450000000e+03    5.0000000000e-01   -1.9929919829e+01    9.9378641512e-01    9.9987871437e-01
      1694   -1.9934427018e+01    3.5013011839e-01    8.2490656502e+03    8.2490000000e+03    2.5000000000e-01   -1.9930415268e+01    9.9397117301e-01    9.9939386592e-01
      1695   -1.9933362425e+01    3.5262653192e-01    8.2480617305e+03    8.2480000000e+03    2.5000000000e-01   -1.9930301501e+01    9.9441290462e-01    9.9951503395e-01
      1696   -1.9932197877e+01    3.3989896312e-01    8.2500390596e+03    8.2500000000e+03    2.5000000000e-01   -1.9930551266e+01    9.9389335902e-01    9.9975757576e-01
      1697   -1.9936299179e+01    3.5236585385e-01    8.2500629410e+03    8.2500000000e+03    2.5000000000e-01   -1.9930557857e+01    9.9463308662e-01    9.9939393939e-01
      1698   -1.9938811839e+01    3.5806056662e-01    8.2531153394e+03    8.2530000000e+03    1.2500000000e+00   -1.9930927231e+01    9.9550364427e-01    9.9975766388e-01
      1699   -1.9940798495e+01    5.0601937352e-01    8.2521096032e+03    8.2520000000e+03    5.0000000000e-01   -1.9930814589e+01    9.9518132516e-01    9.9987881726e-01
      1700   -1.9936688389e+01    3.7087791193e-01    8.2530892254e+03    8.2530000000e+03    5.0000000000e-01   -1.9930945961e+01    9.9352320650e-01    9.9963649582e-01
      1701   -1.9936020458e+01    3.5931556331e-01    8.2520912564e+03    8.2520000000e+03    2.5000000000e-01   -1.9930836292e+01    9.9415815937e-01    9.9963645177e-01
      1702   -1.9933824069e+01    3.5236178133e-01    8.2550642780e+03    8.2550000000e+03    5.0000000000e-01   -1.9931208529e+01    9.9298992108e-01    9.9963658389e-01
      1703   -1.9930295751e+01    3.7461979144e-01    8.2569805618e+03    8.2570000000e+03    7.5000000000e-01   -1.9931459075e+01    9.9427287115e-01    9.9963667191e-01
      1704   -1.9930412991e+01    3.6594107994e-01    8.2569409416e+03    8.2570000000e+03    5.0000000000e-01   -1.9931465903e+01    9.9478623630e-01    9.9963667191e-01
      1705   -1.9929147090e+01    3.3990014940e-01    8.2559577038e+03    8.2560000000e+03    5.0000000000e-01   -1.9931349260e+01    9.9486022790e-01    9.9951550388e-01
      1706   -1.9928409810e+01    3.5367413452e-01    8.2549610249e+03    8.2550000000e+03    5.0000000000e-01   -1.9931232674e+01    9.9603896609e-01    9.9939430648e-01
      1707   -1.9929000744e+01    3.2811631848e-01    8.2509645099e+03    8.2510000000e+03    5.0000000000e-01   -1.9930751702e+01    9.9678762212e-01    9.9939401285e-01
      1708   -1.9931717783e+01    3.6446667353e-01    8.2479807498e+03    8.2480000000e+03    1.0000000000e+00   -1.9930391249e+01    9.9592487978e-01    9.9939379243e-01
      1709   -1.9933016259e+01    3.4972244890e-01    8.2460120675e+03    8.2460000000e+03    5.0000000000e-01   -1.9930152330e+01    9.9459178254e-01    9.9987872908e-01
      1710   -1.9932484226e+01    3.5350570767e-01    8.2470164293e+03    8.2470000000e+03    5.0000000000e-01   -1.9930278981e+01    9.9494649277e-01    9.9975748757e-01
      1711   -1.9932567380e+01    3.4358738456e-01    8.2500157149e+03    8.2500000000e+03    5.0000000000e-01   -1.9930648924e+01    9.9407821974e-01    9.9963636364e-01
      1712   -1.9934522988e+01    3.4716121211e-01    8.2480521389e+03    8.2480000000e+03    2.5000000000e-01   -1.9930412350e+01    9.9381019820e-01    9.9975751697e-01
      1713   -1.9933895512e+01    3.7967132408e-01    8.2480359691e+03    8.2480000000e+03    5.0000000000e-01   -1.9930418277e+01    9.9544475360e-01    9.9903006790e-01
      1714   -1.9929443532e+01    3.9763550737e-01    8.2420114465e+03    8.2420000000e+03    0.0000000000e+00   -1.9929697774e+01    9.9556024460e-01    9.9975734045e-01
      1715   -1.9934490502e+01    3.5050169513e-01    8.2410313149e+03    8.2410000000e+03    0.0000000000e+00   -1.9929583224e+01    9.9567290398e-01    9.9963596651e-01
      1716   -1.9932011847e+01    3.7035454022e-01    8.2460493694e+03    8.2460000000e+03    2.5000000000e-01   -1.9930193605e+01    9.9502325418e-01    9.9963618724e-01
      1717   -1.9939344994e+01    4.0561878999e-01    8.2470502486e+03    8.2470000000e+03    5.0000000000e-01   -1.9930322032e+01    9.9428529309e-01    9.9939371893e-01
      1718   -1.9938396856e+01    3.4532574037e-01    8.2451127326e+03    8.2450000000e+03    5.0000000000e-01   -1.9930085011e+01    9.9583003037e-01    9.9963614312e-01
      1719   -1.9938791312e+01    3.3051946813e-01    8.2461352626e+03    8.2460000000e+03    2.5000000000e-01   -1.9930216631e+01    9.9492534677e-01    9.9963618724e-01
      1720   -1.9939647491e+01    3.3945114420e-01    8.2511465235e+03    8.2510000000e+03    7.5000000000e-01   -1.9930832506e+01    9.9534243726e-01    9.9939401285e-01
      1721   -1.9940644662e+01    3.5704316467e-01    8.2541469243e+03    8.2540000000e+03    7.5000000000e-01   -1.9931205983e+01    9.9510186430e-01    9.9975769324e-01
      1722   -1.9940321639e+01    3.3043774350e-01    8.2571375891e+03    8.2570000000e+03    2.5000000000e-01   -1.9931579877e+01    9.9533695145e-01    9.9951556255e-01
      1723   -1.9939175951e+01    3.2951947091e-01    8.2591302019e+03    8.2590000000e+03    2.5000000000e-01   -1.9931833208e+01    9.9643809472e-01    9.9963675990e-01
      1724   -1.9942452392e+01    3.3149935297e-01    8.2651321331e+03    8.2650000000e+03    2.5000000000e-01   -1.9932570339e+01    9.9594432765e-01    9.9987900786e-01
      1725   -1.9942348402e+01    3.5058066608e-01    8.2681443168e+03    8.2680000000e+03    5.0000000000e-01   -1.9932943399e+01    9.9530189808e-01    9.9951620706e-01
      1726   -1.9943942357e+01    3.5414869271e-01    8.2701637825e+03    8.2700000000e+03    5.0000000000e-01   -1.9933197549e+01    9.9433055265e-01    9.9951632406e-01
      1727   -1.9943941676e+01    3.8609942735e-01    8.2711504680e+03    8.2710000000e+03    5.0000000000e-01   -1.9933330659e+01    9.9564627767e-01    9.9975819127e-01
      1728   -1.9943177047e+01    3.6689735227e-01    8.2741342524e+03    8.2740000000e+03    5.0000000000e-01   -1.9933706532e+01    9.9431806241e-01    9.9987913947e-01
      1729   -1.9942949421e+01    3.7464915950e-01    8.2791293646e+03    8.2790000000e+03    5.0000000000e-01   -1.9934323860e+01    9.9670218383e-01    9.9975842493e-01
      1730   -1.9942454228e+01    3.8011965349e-01    8.2801051084e+03    8.2800000000e+03    5.0000000000e-01   -1.9934457331e+01    9.9589285359e-01    9.9975845411e-01
      1731   -1.9937943396e+01    3.3735440339e-01    8.2810698826e+03    8.2810000000e+03    7.5000000000e-01   -1.9934590623e+01    9.9513389221e-01    9.9975848327e-01
      1732   -1.9938637801e+01    3.6532714515e-01    8.2820505071e+03    8.2820000000e+03    2.5000000000e-01   -1.9934723560e+01    9.9613488025e-01    9.9939628109e-01
      1733   -1.9937735235e+01    3.5343913846e-01    8.2800405666e+03    8.2800000000e+03    0.0000000000e+00   -1.9934491271e+01    9.9488047233e-01    9.9963768116e-01
      1734   -1.9934502428e+01    3.7836539896e-01    8.2820198612e+03    8.2820000000e+03    0.0000000000e+00   -1.9934742456e+01    9.9365069742e-01    1.0000000000e+00
      1735   -1.9937834546e+01    3.6345093688e-01    8.2839875592e+03    8.2840000000e+03    2.5000000000e-01   -1.9934992983e+01    9.9437903288e-01    9.9939642685e-01
      1736   -1.9933836586e+01    4.1960828099e-01    8.2809905432e+03    8.2810000000e+03    5.0000000000e-01   -1.9934637725e+01    9.9440416224e-01    9.9939620819e-01
      1737   -1.9937719599e+01    3.4152432673e-01    8.2759981682e+03    8.2760000000e+03    2.5000000000e-01   -1.9934042861e+01    9.9547843755e-01    9.9963750604e-01
      1738   -1.9937079062e+01    3.4059335185e-01    8.2740362185e+03    8.2740000000e+03    2.5000000000e-01   -1.9933807668e+01    9.9604195677e-01    9.9975827895e-01
      1739   -1.9937928649e+01    3.9263974196e-01    8.2740587077e+03    8.2740000000e+03    5.0000000000e-01   -1.9933816682e+01    9.9391798133e-01    9.9963741842e-01
      1740   -1.9938769769e+01    3.2682189402e-01    8.2720756775e+03    8.2720000000e+03    2.5000000000e-01   -1.9933583517e+01    9.9458567573e-01    9.9879110251e-01
      1741   -1.9934145800e+01    3.2210131046e-01    8.2640692241e+03    8.2640000000e+03    5.0000000000e-01   -1.9932625057e+01    9.9584117236e-01    9.9975798645e-01
      1742   -1.9937622655e+01    3.3469814018e-01    8.2680395229e+03    8.2680000000e+03    5.0000000000e-01   -1.9933118627e+01    9.9387698206e-01    9.9951620706e-01
      1743   -1.9933385307e+01    3.1100774260e-01    8.2700292233e+03    8.2700000000e+03    7.5000000000e-01   -1.9933367145e+01    9.9471512821e-01    9.9939540508e-01
      1744   -1.9936688297e+01    3.2856335008e-01    8.2660348714e+03    8.2660000000e+03    2.5000000000e-01   -1.9932892246e+01    9.9643809445e-01    9.9975804500e-01
      1745   -1.9936717233e+01    3.3832646654e-01    8.2680571545e+03    8.2680000000e+03    2.5000000000e-01   -1.9933140311e+01    9.9468542087e-01    9.9975810353e-01
      1746   -1.9938695120e+01    3.5849547753e-01    8.2690703328e+03    8.2690000000e+03    5.0000000000e-01   -1.9933269520e+01    9.9475803634e-01    9.9987906639e-01
      1747   -1.9940494947e+01    3.4896341353e-01    8.2690999122e+03    8.2690000000e+03    0.0000000000e+00   -1.9933277796e+01    9.9575715515e-01    9.9963719918e-01
      1748   -1.9938754930e+01    3.2294515888e-01    8.2691030300e+03    8.2690000000e+03    5.0000000000e-01   -1.9933287339e+01    9.9533642123e-01    9.9963719918e-01
      1749   -1.9938709790e+01    3.3744609810e-01    8.2690909219e+03    8.2690000000e+03    5.0000000000e-01   -1.9933298032e+01    9.9624226934e-01    9.9975813279e-01
      1750   -1.9932425386e+01    3.3714986170e-01    8.2690329094e+03    8.2690000000e+03    2.5000000000e-01   -1.9933307589e+01    9.9517502507e-01    9.9975813279e-01
      1751   -1.9931351763e+01    3.4497972282e-01    8.2689744659e+03    8.2690000000e+03    2.5000000000e-01   -1.9933317104e+01    9.9492827928e-01    9.9975813279e-01
      1752   -1.9931984656e+01    3.5878789365e-01    8.2699667236e+03    8.2700000000e+03    5.0000000000e-01   -1.9933443483e+01    9.9503479299e-01    9.9939540508e-01
      1753   -1.9933111197e+01    3.7383826070e-01    8.2689859429e+03    8.2690000000e+03    5.0000000000e-01   -1.9933327312e+01    9.9364987142e-01    1.0000000000e+00
      1754   -1.9931296622e+01    3.7024441803e-01    8.2709696763e+03    8.2710000000e+03    2.5000000000e-01   -1.9933574306e+01    9.9439224552e-01    9.9963728691e-01
      1755   -1.9931308070e+01    3.7969241602e-01    8.2729669294e+03    8.2730000000e+03    2.5000000000e-01   -1.9933821960e+01    9.9497293064e-01    9.9939562432e-01
      1756   -1.9935999540e+01    3.7130412824e-01    8.2700052007e+03    8.2700000000e+03    5.0000000000e-01   -1.9933463969e+01    9.9468366015e-01    9.9963724305e-01
      1757   -1.9931955657e+01    3.7405321774e-01    8.2709981886e+03    8.2710000000e+03    2.5000000000e-01   -1.9933589583e+01    9.9431847718e-01    9.9987909564e-01
      1758   -1.9934151118e+01    4.2333512226e-01    8.2739412586e+03    8.2740000000e+03    2.5000000000e-01   -1.9933959937e+01    9.9494398371e-01    9.9951655789e-01
      1759   -1.9934279134e+01    3.4946541404e-01    8.2709661721e+03    8.2710000000e+03    5.0000000000e-01   -1.9933602393e+01    9.9322162718e-01    9.9927457381e-01
      1760   -1.9940085205e+01    8.9071398927e-01    8.2689478598e+03    8.2690000000e+03    2.5000000000e-01   -1.9933367059e+01    9.9639045702e-01    9.9963719918e-01
      1761   -1.9935744538e+01    3.6568782638e-01    8.2669525904e+03    8.2670000000e+03    7.5000000000e-01   -1.9933131740e+01    9.9533762559e-01    9.9927422281e-01
      1762   -1.9936752462e+01    3.5476858334e-01    8.2640267913e+03    8.2640000000e+03    2.5000000000e-01   -1.9932779071e+01    9.9525533510e-01    9.9975798645e-01
      1763   -1.9934374392e+01    3.4458800081e-01    8.2680224015e+03    8.2680000000e+03    2.5000000000e-01   -1.9933270477e+01    9.9575913315e-01    9.9963715530e-01
      1764   -1.9934531937e+01    3.3546090236e-01    8.2660199813e+03    8.2660000000e+03    5.0000000000e-01   -1.9933036682e+01    9.9517645675e-01    9.9975804500e-01
